id,seller_id,sku
74266792,159303,5773810142196
74266794,159303,4105683665624
74292583,56870,6250338129735
74292585,56870,2409925931921
74301057,1,8787292083615
74301059,1,6442395959756
74301061,1,3397468412870
74301063,1,2197207262848
74301065,1,1951141066686
74301068,1,6435104708158
74301070,1,1046850494513
74301072,1,8735392842380
74301162,159303,2606749487874
74301164,159303,5559749165778
74301166,159303,7016138277255
74301168,159303,2405500202585
74301170,159303,4775639211528
74306510,56870,8397439357297
74306512,56870,1833198193280
74329278,2359,5293943046418
74329280,2359,8167832687761
74329334,2359,1238398824215
74329336,2359,4235647566930
74329338,2359,7012125484316
74341979,103997,1780105841911
74341989,103997,8393176915677
74341991,103997,4197594829677
74349346,56870,6324710521681
74349348,56870,6846412918342
74363786,160944,1358692408109
74363788,160944,9187824621206
74380552,57092,3165188180122
74380637,57092,9531041045282
74386608,16539,8873737612226
74386610,16539,3814583461847
74386612,16539,4245801476463
74386614,16539,2980610138844
74386616,16539,7542007932760
74386618,16539,1981555475644
74419411,105087,5448949750894
74419412,105087,5042549585155
74419413,105087,2826034223684
74419414,105087,4125141579751
74419415,105087,9688312062780
74419416,105087,3786402252076
74419417,105087,4072066555547
74419418,105087,6646574792046
74566560,1,8955843333254
74566562,1,4755073833258
74679536,101022,4155116488627
74679538,101022,1441546654910
74679540,101022,2460804811390
74679542,101022,6310030599417
74679544,101022,4598763072021
74679546,101022,7490207187544
74679548,101022,3651451755512
74679550,101022,2543803303858
74679552,101022,4176397251069
74679554,101022,6535287030548
74679556,101022,1724687759592
74679558,101022,4311933815637
74679560,101022,2262553390443
74679562,101022,9771967358947
74679564,101022,7817771642567
74679566,101022,4964647842972
74679568,101022,3050188213454
74679570,101022,9648169837245
74685412,69713,9163152418244
74858655,10509,4826151484904
74858657,10509,6001329390593
74860103,16803,7339728417511
74860105,16803,7000664828289
74860107,16803,2592698244821
74942300,1,2698458227483
74942301,1,8163881318076
74942302,1,7634195751602
74942303,1,7605732554253
74973986,102716,7270927268125
74973987,102716,7042736881655
74975861,57092,6491064341910
74975863,57092,2679991733761
74975865,57092,5898999033483
74975866,57092,2023596290707
75028307,105087,1636473514424
75028309,105087,8659698805781
75028311,105087,7706303570884
75028313,105087,9798017167175
75069299,34877,1268949785948
75069301,34877,7570719901088
75069303,34877,9842658548401
75329172,105087,7204774158902
75331233,161333,3625367677640
75331235,161333,2453491318822
75331237,161333,5158348389846
75331239,161333,1005734981105
75331241,161333,9580816464827
75331243,161333,5407353224674
75331245,161333,5922001413489
75331247,161333,4947360042065
75331249,161333,2102887759076
75331251,161333,3349943472145
75331253,161333,3527343308008
75331255,161333,9522146267563
75331257,161333,8987858565108
75331259,161333,4958718992796
75331272,105087,3806710868643
75331274,105087,8841253575493
75331278,105087,5054237376303
75331280,105087,9907783335972
75331284,105087,1493878616746
75331290,105087,8448872476172
75370710,105587,1025725999506
75370738,105587,5557582900778
75370770,105587,6915381664281
75370802,105587,9394750413847
75370836,105587,5455318943368
75370870,105587,9030785542526
75370899,105587,6024328689413
75370929,105587,1278075712237
75381127,103997,5881824523839
75381135,103997,4309039014184
75381139,103997,8259294908093
75381141,103997,1914030455299
75427672,1,1686193448936
75427674,1,6173510824511
75603688,159303,3038250924781
75603690,159303,5698119391352
75603692,159303,7789903266500
75604522,159303,8056740689472
75604524,159303,3913608166450
75604526,159303,1444056475051
75612628,159303,2421536072503
75612630,159303,7013815338377
75612632,159303,2815805440900
75615493,159303,5814253966786
75615495,159303,6613060096551
75615497,159303,6923190456508
75617839,159303,6821219995871
75617841,159303,6377911905651
75617843,159303,1290376238049
75628554,48739,8962978133116
75631394,141813,6638810758015
75701347,152670,4787289805613
75701349,152670,3318658551544
75701351,152670,7134449908641
75704665,162900,2674161023444
75704667,162900,3390036765224
75704669,162900,1838879023986
75704671,162900,4737128480754
75704673,162900,2448939953772
75704675,162900,2673033114686
75704677,162900,2819845474260
75704679,162900,9146098635777
75704681,162900,1502443596335
75704683,162900,7125498124236
75704685,162900,1458873343905
75704687,162900,6303844671356
75704689,162900,6069282771903
75704691,162900,4797846045895
75704693,162900,7302554704452
75704695,162900,6344763860926
75704697,162900,8489479601482
75704699,162900,1864260184493
75704701,162900,7374877475302
75704703,162900,7261353730553
75704705,162900,3592217735600
75704707,162900,1865439546029
75704709,162900,7290435494144
75704711,162900,3423029415582
75704713,162900,9694703872531
75704715,162900,8227903052765
75704717,162900,2628522057074
75704719,162900,2419289150548
75704721,162900,6108672086941
75704723,162900,9652328644193
75704747,162900,7904165060516
75704749,162900,3747769936504
75704751,162900,9936258358369
75704753,162900,7412460695352
75704755,162900,1077881700861
75704757,162900,5428314701195
75704759,162900,3500670548828
75704761,162900,8068768845525
75704763,162900,3069213443339
75704765,162900,1672507157571
75704767,162900,8521799389852
75704769,162900,8332215114121
75704771,162900,6063239641356
75704773,162900,8489945971880
75704775,162900,6540322088811
75704777,162900,9848065149132
75704779,162900,2679547990280
75704781,162900,4941750691215
75704783,162900,1779288249980
75704785,162900,9552845321778
75704787,162900,4852165999387
75704789,162900,1133864313067
75704791,162900,3371350856096
75704793,162900,3579525644794
75704795,162900,6563867167841
75704797,162900,3790790646270
75704799,162900,7926369909958
75704801,162900,8291905387989
75704803,162900,2003254130996
75704805,162900,1973015884479
75706898,162900,2512423669279
75706900,162900,7433454124115
75706902,162900,9606350281017
75706904,162900,7637559678362
75706906,162900,8772237352321
75706908,162900,5756297490905
75706910,162900,2390314475761
75706912,162900,2805275719149
75706914,162900,1953549376114
75706916,162900,2266818212396
75706918,162900,1930671622357
75706920,162900,8089813526039
75706922,162900,9122791886951
75706924,162900,8548883908874
75706926,162900,6704951560654
75706928,162900,7780898527829
75706930,162900,5181741917118
75706932,162900,6106697486371
75706934,162900,9259149980495
75706936,162900,3747242006571
75767328,156093,4840812919642
75767329,156093,8396920920996
75767330,156093,3390504877527
75767331,156093,9663337771848
75767332,156093,2657913733853
75767333,156093,3705974224427
75767334,156093,8024530857455
75767335,156093,2118672253636
75767336,156093,1888911127608
75767337,156093,5089739815920
75767338,156093,8924242963867
75767339,156093,4453759586428
75767340,156093,9560227337057
75767341,156093,1565648246061
75767342,156093,9344010058462
75767343,156093,7279788828196
75950578,150916,9952838843681
75950580,150916,4804748509803
75950582,150916,7349436207281
75950584,150916,9398076393371
75950586,150916,2404972541864
75950588,150916,7948046437486
75950590,150916,2777872792231
75950592,150916,1535839765534
75950594,150916,4728687786074
75950596,150916,4253997562235
75950598,150916,5588329430449
75950600,150916,5189209744627
75950602,150916,8550040036726
75950604,150916,7909771778640
75955161,103997,9057262338632
75955163,103997,3695962232841
75955165,103997,8439740995796
75955167,103997,3285867909919
75955169,103997,2052063270027
75955171,103997,8966055718517
75955173,103997,3494723300092
75955175,103997,1409166854530
75955177,103997,2753068878279
75955179,103997,3930763527230
75955181,103997,8302996926336
75955183,103997,3362615672278
75955185,103997,5950175324454
75955187,103997,7104781955627
75955189,103997,8044588405934
75955191,103997,7849461468287
75955193,103997,1554661857279
75955195,103997,7051936630338
75955197,103997,3665247084359
75955199,103997,6053525991289
75955201,103997,6498786501288
75955203,103997,6273238011764
75955205,103997,4194327690238
75955207,103997,6475345224246
75955209,103997,2420440556338
75955211,103997,2610606209615
75955213,103997,6921637438261
75955215,103997,9713709127985
75955217,103997,3227049574522
75955219,103997,6243881454706
75955221,103997,8989774562643
75955223,103997,6494460206272
75955225,103997,5279936003583
75955227,103997,3984844460169
75955229,103997,7150813344198
76021840,164020,8794112180492
76021841,164020,4500930034817
76041925,90074,8437238293959
76071134,12632,2878675485495
76071510,12632,9052158789703
76116549,479,8426530726562
76116550,479,2355865798400
76117082,479,5182728856048
76152497,35488,4730394268231
76160611,53503,6952658535301
76160613,53503,7077276146438
76160615,53503,5934397487982
76160617,53503,8531295159194
76160619,53503,4375161572700
76160621,53503,1653541796674
76160794,1189,3652293402305
76160796,1189,2636228246005
76160798,1189,1870517657153
76160800,1189,1922147993498
76160872,53503,3379681033889
76160874,53503,9449088126089
76160876,53503,5705562711863
76160878,53503,3001938325330
76160880,53503,2249792062119
76162094,53503,8062548499335
76162096,53503,2961928538687
76162098,53503,9101165789005
76162100,53503,4917054570211
76162102,53503,6653880459563
76169580,2626,3226154581784
76169582,2626,9121362148795
76215958,53503,4142720559645
76215960,53503,8008982792182
76215962,53503,2775657281987
76215964,53503,2325858126763
76215966,53503,4571326657200
76261882,53503,7785935704034
76261884,53503,4107030569487
76261886,53503,9268117503284
76261888,53503,7412060480853
76270983,154298,5702823229006
76282441,67362,9871043657596
76282443,67362,6828105319889
76282445,67362,7214325966740
76282447,67362,1076711399695
76282449,67362,3653630521765
76282451,67362,5523695712461
76282453,67362,9520518506302
76282455,67362,1082021777566
76282457,67362,2190612278060
76282463,67362,7165358309342
76282465,67362,2443585992724
76282467,67362,9257654007188
76282469,67362,3534988336785
76282471,67362,3698272071179
76282473,67362,8776719678589
76309948,53503,4641757769299
76370590,479,3257575532420
76378235,3587,2747633099695
76378237,3587,5342131611225
76378239,3587,8734440925716
76378241,3587,4163752711634
76378243,3587,3550629613039
76378245,3587,4990758709774
76378247,3587,5144338630609
76385452,10227,6404833883009
76385454,10227,7617794109265
76385456,10227,7330710759831
76385458,10227,5424975997038
76393913,10227,4459375735929
76393915,10227,9411365651072
76393917,10227,3947978870655
76393919,10227,8195661290883
76402235,64377,7094511069529
76402237,64377,2632376067448
76402239,64377,1850562080199
76402241,64377,8373840968857
76402243,64377,4139186532008
76403232,10227,9925568190226
76403234,10227,1048026191714
76403236,10227,2624370555427
76403238,10227,6785496471827
76406359,10227,7501528646464
76406361,10227,9625892860818
76406363,10227,8951720482459
76406365,10227,9951472131765
76435525,103997,6695678152584
76435527,103997,4195573856393
76435545,103997,8978121479932
76435547,103997,5340216303959
76449338,141813,6272921506716
76454906,912,6855670501326
76454908,912,6988157582454
76454910,912,1943655854941
76454912,912,6930534346951
76467508,40500,6500154231908
76467512,40500,4902825345044
76467516,40500,2118529570282
76467520,40500,8481793631886
76467525,40500,6653203343760
76467528,40500,5014526738014
76467530,40500,8181289679322
76467534,40500,8334056581889
76526432,12632,2600286218571
76526440,12632,3229086108333
76526443,12632,9689302859892
76543521,151341,2552312299538
76543523,151341,6806879515355
76543525,151341,6360621975656
76543790,151341,7679211767984
76543792,151341,4037351730689
76543794,151341,2933028177721
76543796,151341,4770174819383
76543798,151341,1938980188304
76543800,151341,4814860049880
76543802,151341,1457523953273
76543804,151341,3314168206257
76544588,151341,3326840584126
76544590,151341,9870099453305
76551924,105087,3474812552779
76551925,105087,9527792945926
76551926,105087,1633841648293
76551927,105087,4199923707823
76551928,105087,4810345082199
76551929,105087,7216802012896
76551930,105087,9409842313490
76551931,105087,7695424023709
76551932,105087,1993693925448
76551933,105087,1682143528468
76551934,105087,4554395107463
76551935,105087,6008081523801
76551936,105087,4715144293657
76551937,105087,4654320228048
76563772,105087,9091619228900
76563773,105087,4513422472134
76563774,105087,6593175822545
76563775,105087,3489108821590
76563776,105087,6975502747361
76563777,105087,7122975957554
76563778,105087,9228755177117
76563779,105087,2048208517799
76563780,105087,5542225825525
76563781,105087,3042227870117
76563782,105087,3869400274292
76563783,105087,9066835513772
76563784,105087,1780527432490
76563785,105087,8943126733457
76564307,105087,7685018329669
76564308,105087,2239820877655
76564309,105087,6182423049225
76564310,105087,5018787397171
76564311,105087,3028488553686
76564312,105087,3156876053514
76564313,105087,3460618505538
76564314,105087,5354877930126
76564315,105087,5274347220192
76564316,105087,5670104626892
76564317,105087,3290235514275
76564318,105087,6739951584409
76564319,105087,1659457336775
76564320,105087,7575090690613
76595636,151341,4717741137327
76595973,151341,1558904401137
76595975,151341,1403615528867
76595977,151341,9499506530424
76595979,151341,6341083758094
76595981,151341,8264880118060
76596509,151341,3396623213505
76596511,151341,3885509225591
76596513,151341,8982909506703
76596515,151341,3849444642394
76596517,151341,9906230705122
76596519,151341,6082978442772
76596521,151341,2323546042906
76596523,151341,9199619400699
76656710,479,9413694290293
76656748,479,3752944763434
76658519,151341,8338836048210
76658521,151341,4201930359286
76658523,151341,1590303885793
76666578,151341,2079455169225
76666580,151341,9108024064190
76666582,151341,2764696092567
76666584,151341,6077512609776
76666586,151341,9772349674592
76666588,151341,5515821324111
76666590,151341,4449827768844
76666592,151341,5959200161720
76666818,151341,1391070940430
76677075,2359,8440768269373
76677077,2359,1080655359282
76677135,2359,2699661171192
76677137,2359,9036006938157
76688658,6837,3379948588087
76688659,6837,7607083002117
76688660,6837,4084657665980
76688661,6837,2806778321053
76688662,6837,6412563504636
76688663,6837,3783424112698
76688664,6837,7854559738870
76688665,6837,9455973789500
76688666,6837,3568147870862
76688667,6837,5642582381268
76725380,12632,9778122569482
76725566,12632,4157871197981
76725568,12632,5551762898831
76725570,12632,8390975514082
76726576,111776,5077969010982
76748897,61886,3204941246676
76748898,61886,1437268972221
76748899,61886,2410654066968
76748900,61886,5365928772752
76748901,61886,3966483382794
76748902,61886,4482378107498
76748903,61886,2789000414522
76748904,61886,4565796407095
76756388,165772,9043477701562
76756389,165772,3996816233125
76775972,148660,1860555487576
76775973,148660,5063443210731
76775974,148660,2640203559018
76775975,148660,6495082846176
