order_code,status,created_at,order_price,quantity_sold,seller_id,product_status,sku,special_price_before,special_price_after,price_before,price_after,current_price_before,current_price_after,specialFrom,specialTo
726013380,"('canceled',)",2021-01-27 10:20:56,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
301381144,"('canceled',)",2021-01-27 10:20:55,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
986226372,"('canceled',)",2021-01-27 10:20:43,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
315436556,"('canceled',)",2021-01-27 10:20:40,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
309481129,"('canceled',)",2021-01-27 10:20:33,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
789136901,"('canceled',)",2021-01-27 10:20:31,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
512843556,"('canceled',)",2021-01-27 10:20:27,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
225612351,"('canceled',)",2021-01-27 10:20:19,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
535929955,"('canceled',)",2021-01-27 10:20:15,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
938372077,"('canceled',)",2021-01-27 10:20:07,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
753951284,"('canceled',)",2021-01-27 10:20:05,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
864446173,"('canceled',)",2021-01-27 10:20:03,"('93000',)",1,67471,1,4455196688628,348000,93000,371000,371000,371000,371000,2021-01-27 00:00:00,2021-01-28 23:59:59
733272235,"('ban_giao_doi_tac',)",2021-01-27 20:38:10,"('245000',)",1,67471,1,2929876692080,204000,221000,245000,245000,255000,255000,2021-01-27 00:00:00,2021-01-28 23:59:59
216858935,"('giao_hang_thanh_cong',)",2021-01-28 12:54:27,"('1828000',)",1,,,,,,,,,,,
900648069,"('canceled',)",2021-01-28 12:54:27,"('1828000',)",1,,,,,,,,,,,
370868290,"('canceled',)",2021-01-27 22:44:28,"('1629000',)",1,5079,1,4240501444194,1979000,1629000,1828000,1828000,1980000,1980000,2021-01-27 00:00:00,2021-01-27 23:59:59
912651436,"('giao_hang_thanh_cong',)",2021-01-27 19:53:42,"('1980000',)",1,5079,1,4240501444194,1979000,1629000,1828000,1828000,1980000,1980000,2021-01-27 00:00:00,2021-01-27 23:59:59
454902034,"('canceled',)",2021-01-27 19:53:42,"('1980000',)",1,5079,1,4240501444194,1979000,1629000,1828000,1828000,1980000,1980000,2021-01-27 00:00:00,2021-01-27 23:59:59
593896265,"('giao_hang_thanh_cong',)",2021-01-27 10:18:28,"('1629000',)",1,5079,1,4240501444194,1979000,1629000,1828000,1828000,1980000,1980000,2021-01-27 00:00:00,2021-01-27 23:59:59
749801938,"('canceled',)",2021-01-27 10:18:28,"('1629000',)",1,5079,1,4240501444194,1979000,1629000,1828000,1828000,1980000,1980000,2021-01-27 00:00:00,2021-01-27 23:59:59
682763469,"('len_ke',)",2021-01-27 19:37:03,"('3186000',)",1,67471,1,8427109062173,3288000,3186000,5961000,5961000,5961000,5961000,2021-01-27 00:00:00,2021-01-28 23:59:59
975757652,"('giao_hang_thanh_cong',)",2021-01-28 10:08:25,"('139000',)",1,6903,1,3435794232127,149000,139000,149000,149000,180000,180000,2020-12-23 00:00:00,2025-12-23 00:00:00
543385343,"('canceled',)",2021-01-28 10:08:25,"('139000',)",1,6903,1,3435794232127,149000,139000,149000,149000,180000,180000,2020-12-23 00:00:00,2025-12-23 00:00:00
953883950,"('giao_hang_thanh_cong',)",2021-01-26 18:19:54,"('89000',)",1,,,,,,,,,,,
923134297,"('canceled',)",2021-01-26 18:18:52,"('89000',)",1,,,,,,,,,,,
955731563,"('canceled',)",2021-01-28 09:16:04,"('99000',)",1,,,,,,,,,,,
792863536,"('canceled',)",2021-01-27 23:10:15,"('839000',)",1,48574,1,5648549436000,910000,839000,910000,910000,958000,958000,2021-01-27 00:00:00,2021-01-27 23:59:59
770688515,"('giao_hang_thanh_cong',)",2021-01-27 17:56:53,"('839000',)",1,48574,1,5648549436000,910000,839000,910000,910000,958000,958000,2021-01-27 00:00:00,2021-01-27 23:59:59
848228199,"('giao_hang_thanh_cong',)",2021-01-27 16:13:57,"('839000',)",1,48574,1,5648549436000,910000,839000,910000,910000,958000,958000,2021-01-27 00:00:00,2021-01-27 23:59:59
283098285,"('giao_hang_thanh_cong',)",2021-01-27 19:42:40,"('953000',)",1,48574,1,1385953531986,953000,839000,953000,953000,1095000,1095000,2021-01-27 00:00:00,2021-01-27 23:59:59
728133105,"('giao_hang_thanh_cong',)",2021-01-27 15:52:20,"('953000',)",1,48574,1,1385953531986,953000,839000,953000,953000,1095000,1095000,2021-01-27 00:00:00,2021-01-27 23:59:59
658747573,"('giao_hang_thanh_cong',)",2021-01-27 14:48:22,"('953000',)",1,48574,1,1385953531986,953000,839000,953000,953000,1095000,1095000,2021-01-27 00:00:00,2021-01-27 23:59:59
866589581,"('canceled',)",2021-01-26 16:22:34,"('953000',)",1,,,,,,,,,,,
729648116,"('giao_hang_thanh_cong',)",2021-01-26 23:54:58,"('84150',)",1,63142,1,2893097123664,89100,84150,99000,99000,99000,99000,2021-01-26 21:00:00,2021-01-27 07:00:00
486000213,"('canceled',)",2021-01-26 23:54:58,"('84150',)",1,63142,1,2893097123664,89100,84150,99000,99000,99000,99000,2021-01-26 21:00:00,2021-01-27 07:00:00
951379207,"('giao_hang_thanh_cong',)",2021-01-28 08:55:48,"('149000',)",1,,,,,,,,,,,
931588523,"('giao_hang_thanh_cong',)",2021-01-28 15:10:39,"('1350000',)",1,167,1,4998932501169,1349000,1350000,1349000,1349000,1590000,1590000,2021-01-26 00:00:00,2021-01-28 23:59:59
816241134,"('giao_hang_thanh_cong',)",2021-01-27 11:38:27,"('1350000',)",1,167,1,4998932501169,1349000,1350000,1349000,1349000,1590000,1590000,2021-01-26 00:00:00,2021-01-28 23:59:59
590378273,"('giao_hang_thanh_cong',)",2021-01-28 17:26:49,"('1350000',)",1,167,1,2463918924048,1349000,1350000,1349000,1349000,1590000,1590000,2021-01-26 00:00:00,2021-01-28 23:59:59
250926710,"('giao_hang_thanh_cong',)",2021-01-26 19:56:07,"('1450000',)",1,167,1,4665988505396,1349000,1350000,1349000,1349000,1590000,1590000,2021-01-26 00:00:00,2021-01-28 23:59:59
587767146,"('ban_giao_doi_tac',)",2021-01-28 11:05:20,"('6291000',)",1,,,,,,,,,,,
589047165,"('canceled',)",2021-01-28 11:05:20,"('6291000',)",1,,,,,,,,,,,
818534102,"('giao_hang_thanh_cong',)",2021-01-27 23:23:44,"('59000',)",1,167,1,2580987670536,59000,59000,59000,59000,63000,63000,2021-01-26 00:00:00,2021-01-28 23:59:59
267672502,"('canceled',)",2021-01-27 23:23:44,"('59000',)",1,167,1,2580987670536,59000,59000,59000,59000,63000,63000,2021-01-26 00:00:00,2021-01-28 23:59:59
478641697,"('giao_hang_thanh_cong',)",2021-01-27 08:04:09,"('59000',)",1,167,1,8838113948375,59000,59000,59000,59000,63000,63000,2021-01-26 00:00:00,2021-01-28 23:59:59
237548811,"('canceled',)",2021-01-27 08:04:09,"('59000',)",1,167,1,8838113948375,59000,59000,59000,59000,63000,63000,2021-01-26 00:00:00,2021-01-28 23:59:59
896620643,"('giao_hang_thanh_cong',)",2021-01-27 22:46:38,"('71100',)",1,63142,1,1363053541685,67150,71100,79000,79000,79000,79000,2021-01-27 21:00:00,2021-01-28 07:00:00
702833267,"('canceled',)",2021-01-27 22:46:38,"('71100',)",1,63142,1,1363053541685,67150,71100,79000,79000,79000,79000,2021-01-27 21:00:00,2021-01-28 07:00:00
860155722,"('giao_hang_thanh_cong',)",2021-01-27 14:51:33,"('64500',)",1,,,,,,,,,,,
650504700,"('giao_hang_thanh_cong',)",2021-01-27 18:06:09,"('789000',)",1,105102,1,1412342058141,789000,789000,1100000,1100000,1100000,1100000,2021-01-27 14:50:00,2021-02-28 23:59:59
825955107,"('canceled',)",2021-01-27 18:06:09,"('789000',)",1,105102,1,1412342058141,789000,789000,1100000,1100000,1100000,1100000,2021-01-27 14:50:00,2021-02-28 23:59:59
923632382,"('giao_hang_thanh_cong',)",2021-01-26 22:47:02,"('139000',)",1,7795,1,1268943440010,139000,139000,139000,139000,219000,219000,2021-01-26 16:00:00,2022-01-01 12:00:00
581180588,"('canceled',)",2021-01-26 22:47:02,"('139000',)",1,7795,1,1268943440010,139000,139000,139000,139000,219000,219000,2021-01-26 16:00:00,2022-01-01 12:00:00
493069787,"('canceled',)",2021-01-27 16:54:36,"('208000',)",1,67471,1,9211728601252,192000,208000,217000,217000,217000,217000,2021-01-27 00:00:00,2021-01-28 23:59:59
934701006,"('giao_hang_thanh_cong',)",2021-01-27 08:11:26,"('72000',)",1,86756,1,7066762381828,,72000,78000,78000,78000,78000,2021-01-27 00:00:00,2021-01-28 11:59:59
652817637,"('giao_hang_thanh_cong',)",2021-01-28 09:31:52,"('72000',)",1,86756,1,8342362529624,,72000,78000,78000,78000,78000,2021-01-27 00:00:00,2021-01-28 11:59:59
934701006,"('giao_hang_thanh_cong',)",2021-01-27 08:11:26,"('72000',)",1,86756,1,2661310485604,,72000,78000,78000,78000,78000,2021-01-27 00:00:00,2021-01-28 11:59:59
280533953,"('giao_hang_thanh_cong',)",2021-01-28 09:07:14,"('139000',)",1,6903,1,2756328925867,139000,129000,139000,139000,150000,150000,2020-12-23 00:00:00,2025-12-23 00:00:00
792863498,"('canceled',)",2021-01-28 09:07:13,"('139000',)",1,6903,1,2756328925867,139000,129000,139000,139000,150000,150000,2020-12-23 00:00:00,2025-12-23 00:00:00
336416698,"('giao_hang_thanh_cong',)",2021-01-27 11:46:06,"('139000',)",1,6903,1,2756328925867,139000,129000,139000,139000,150000,150000,2020-12-23 00:00:00,2025-12-23 00:00:00
241824690,"('giao_hang_thanh_cong',)",2021-01-28 16:42:38,"('129000',)",1,6903,1,2386620794078,139000,129000,139000,139000,150000,150000,2020-12-23 00:00:00,2025-12-23 00:00:00
997504708,"('canceled',)",2021-01-28 16:42:37,"('129000',)",1,6903,1,2386620794078,139000,129000,139000,139000,150000,150000,2020-12-23 00:00:00,2025-12-23 00:00:00
429500767,"('giao_hang_thanh_cong',)",2021-01-28 16:11:01,"('129000',)",1,6903,1,6990181522702,139000,129000,139000,139000,150000,150000,2020-12-23 00:00:00,2025-12-23 00:00:00
429500767,"('giao_hang_thanh_cong',)",2021-01-28 16:11:01,"('129000',)",1,6903,1,4572023774719,139000,129000,139000,139000,150000,150000,2020-12-23 00:00:00,2025-12-23 00:00:00
612752914,"('giao_hang_thanh_cong',)",2021-01-27 23:59:22,"('250000',)",1,67471,1,4258663467821,272000,250000,285000,285000,285000,285000,2021-01-27 00:00:00,2021-01-28 23:59:59
419974044,"('giao_hang_thanh_cong',)",2021-01-27 10:46:29,"('109000',)",1,139029,1,7307383170621,109000,109000,119000,119000,119000,119000,2021-01-27 00:00:00,2021-01-28 00:00:00
226366451,"('giao_hang_thanh_cong',)",2021-01-26 23:00:11,"('119000',)",1,,,,,,,,,,,
292691493,"('giao_hang_thanh_cong',)",2021-01-27 10:42:39,"('109000',)",1,139029,1,7217326696968,109000,109000,83000,83000,119000,119000,2021-01-27 00:00:00,2021-01-28 00:00:00
749366115,"('canceled',)",2021-01-27 10:42:39,"('109000',)",1,139029,1,7217326696968,109000,109000,83000,83000,119000,119000,2021-01-27 00:00:00,2021-01-28 00:00:00
333255240,"('giao_hang_thanh_cong',)",2021-01-26 22:49:49,"('83000',)",1,,,,,,,,,,,
609769238,"('giao_hang_thanh_cong',)",2021-01-26 20:35:34,"('83000',)",1,,,,,,,,,,,
680988832,"('canceled',)",2021-01-26 17:03:22,"('357000',)",1,,,,,,,,,,,
741216599,"('len_ke',)",2021-01-27 22:25:54,"('228000',)",1,67471,1,4111630199692,269000,228000,322000,322000,322000,322000,2021-01-27 00:00:00,2021-01-28 23:59:59
479155064,"('canceled',)",2021-01-27 22:25:53,"('228000',)",1,67471,1,4111630199692,269000,228000,322000,322000,322000,322000,2021-01-27 00:00:00,2021-01-28 23:59:59
340804448,"('canceled',)",2021-01-27 21:20:25,"('228000',)",1,67471,1,4111630199692,269000,228000,322000,322000,322000,322000,2021-01-27 00:00:00,2021-01-28 23:59:59
362788617,"('canceled',)",2021-01-27 21:20:24,"('228000',)",1,67471,1,4111630199692,269000,228000,322000,322000,322000,322000,2021-01-27 00:00:00,2021-01-28 23:59:59
463548344,"('complete',)",2021-01-28 10:15:53,"('125000',)",1,,,,,,,,,,,
634047096,"('canceled',)",2021-01-28 10:15:52,"('125000',)",1,,,,,,,,,,,
384316965,"('giao_hang_thanh_cong',)",2021-01-28 09:39:20,"('125000',)",1,,,,,,,,,,,
531463288,"('giao_hang_thanh_cong',)",2021-01-27 23:38:45,"('125000',)",1,139029,1,6579043562584,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
458940886,"('giao_hang_thanh_cong',)",2021-01-26 21:33:20,"('159000',)",1,,,,,,,,,,,
723391919,"('giao_hang_thanh_cong',)",2021-01-27 08:44:22,"('149000',)",1,139029,1,3278730412852,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
280766233,"('canceled',)",2021-01-27 08:44:22,"('149000',)",1,139029,1,3278730412852,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
398743616,"('canceled',)",2021-01-27 19:49:38,"('125000',)",1,139029,1,7362622707808,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
717675826,"('giao_hang_thanh_cong',)",2021-01-27 19:26:06,"('125000',)",1,139029,1,7362622707808,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
300676364,"('canceled',)",2021-01-27 19:23:56,"('125000',)",1,139029,1,7362622707808,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
954531307,"('canceled',)",2021-01-27 11:41:57,"('149000',)",1,139029,1,7362622707808,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
442712803-1,"('giao_hang_thanh_cong',)",2021-01-28 17:08:49,"('159000',)",1,,,,,,,,,,,
250524621,"('canceled',)",2021-01-27 12:09:47,"('149000',)",1,139029,1,7486032434281,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
246895599,"('ban_giao_doi_tac',)",2021-01-27 11:54:06,"('149000',)",1,139029,1,7486032434281,149000,149000,159000,159000,159000,159000,2021-01-27 00:00:00,2021-01-28 00:00:00
686397170,"('giao_hang_thanh_cong',)",2021-01-28 09:27:11,"('159000',)",1,,,,,,,,,,,
457156893,"('giao_hang_thanh_cong',)",2021-01-28 14:12:58,"('119000',)",1,,,,,,,,,,,
907805265,"('canceled',)",2021-01-28 14:12:57,"('119000',)",1,,,,,,,,,,,
770436491,"('giao_hang_thanh_cong',)",2021-01-28 11:38:10,"('119000',)",1,,,,,,,,,,,
222651842,"('canceled',)",2021-01-28 11:38:10,"('119000',)",1,,,,,,,,,,,
352043803,"('giao_hang_thanh_cong',)",2021-01-27 20:29:36,"('109000',)",1,139029,1,4581336548603,109000,109000,119000,119000,119000,119000,2021-01-27 00:00:00,2021-01-28 00:00:00
776636726,"('canceled',)",2021-01-27 20:29:36,"('109000',)",1,139029,1,4581336548603,109000,109000,119000,119000,119000,119000,2021-01-27 00:00:00,2021-01-28 00:00:00
250524621,"('canceled',)",2021-01-27 12:09:47,"('109000',)",1,139029,1,4098276476595,109000,109000,119000,119000,119000,119000,2021-01-27 00:00:00,2021-01-28 00:00:00
312106552,"('giao_hang_thanh_cong',)",2021-01-27 02:44:34,"('109000',)",1,139029,1,4098276476595,109000,109000,119000,119000,119000,119000,2021-01-27 00:00:00,2021-01-28 00:00:00
783368484,"('giao_hang_thanh_cong',)",2021-01-26 16:57:15,"('119000',)",2,,,,,,,,,,,
287699696,"('giao_hang_thanh_cong',)",2021-01-28 17:53:47,"('4711000',)",1,,,,,,,,,,,
755875936,"('giao_hang_thanh_cong',)",2021-01-27 06:56:43,"('4380000',)",1,137891,1,4725811573791,,4380000,7919000,7919000,7919000,7919000,2021-01-26 23:58:00,2021-01-28 00:00:00
543126944,"('ban_giao_doi_tac',)",2021-01-27 12:02:36,"('3688000',)",1,137891,1,7667862878777,,3688000,7056000,7056000,7056000,7056000,2021-01-26 23:58:00,2021-01-28 00:00:00
710994384,"('giao_hang_thanh_cong',)",2021-01-27 23:55:33,"('249000',)",1,139025,1,1386220158837,249000,249000,259000,259000,259000,259000,2021-01-27 00:00:00,2021-01-28 00:00:00
429521867,"('giao_hang_thanh_cong',)",2021-01-27 12:21:52,"('249000',)",1,139025,1,7427315354780,249000,249000,259000,259000,259000,259000,2021-01-27 00:00:00,2021-01-28 00:00:00
339634043,"('giao_hang_thanh_cong',)",2021-01-28 00:23:47,"('259000',)",1,,,,,,,,,,,
472947309,"('giao_hang_thanh_cong',)",2021-01-26 21:22:01,"('219000',)",1,,,,,,,,,,,
686397170,"('giao_hang_thanh_cong',)",2021-01-28 09:27:11,"('219000',)",1,,,,,,,,,,,
312488205,"('giao_hang_thanh_cong',)",2021-01-27 06:27:49,"('239000',)",1,139025,1,4368147245729,239000,239000,249000,249000,249000,249000,2021-01-27 00:00:00,2021-01-28 00:00:00
920208073,"('canceled',)",2021-01-27 06:27:49,"('239000',)",1,139025,1,4368147245729,239000,239000,249000,249000,249000,249000,2021-01-27 00:00:00,2021-01-28 00:00:00
776449966,"('giao_hang_thanh_cong',)",2021-01-26 22:58:39,"('249000',)",1,,,,,,,,,,,
605088556,"('canceled',)",2021-01-26 22:58:39,"('249000',)",1,,,,,,,,,,,
895511748,"('giao_hang_thanh_cong',)",2021-01-26 22:16:25,"('179000',)",1,,,,,,,,,,,
392282592,"('giao_hang_thanh_cong',)",2021-01-28 13:44:26,"('179000',)",1,,,,,,,,,,,
495971374,"('giao_hang_thanh_cong',)",2021-01-27 22:03:48,"('169000',)",1,139025,1,6232503900066,169000,169000,179000,179000,179000,179000,2021-01-27 00:00:00,2021-01-28 00:00:00
449776462,"('giao_hang_thanh_cong',)",2021-01-26 17:02:39,"('169000',)",1,,,,,,,,,,,
390955102,"('canceled',)",2021-01-26 17:02:39,"('169000',)",1,,,,,,,,,,,
446067045,"('giao_hang_thanh_cong',)",2021-01-28 14:39:20,"('169000',)",1,,,,,,,,,,,
236647669,"('giao_hang_thanh_cong',)",2021-01-28 13:08:07,"('169000',)",1,,,,,,,,,,,
359237512,"('canceled',)",2021-01-28 13:08:07,"('169000',)",1,,,,,,,,,,,
595621655,"('giao_hang_thanh_cong',)",2021-01-27 10:31:43,"('169000',)",1,139025,1,6408662224064,169000,169000,177000,177000,177000,177000,2021-01-27 00:00:00,2021-01-28 00:00:00
383012144,"('giao_hang_thanh_cong',)",2021-01-28 17:03:32,"('189000',)",1,,,,,,,,,,,
260639480,"('giao_hang_thanh_cong',)",2021-01-27 20:46:32,"('199000',)",1,139025,1,5060234523206,199000,199000,209000,209000,209000,209000,2021-01-27 00:00:00,2021-01-28 00:00:00
824109121,"('giao_hang_thanh_cong',)",2021-01-27 16:19:13,"('124000',)",1,139025,1,2002804177337,199000,199000,209000,209000,209000,209000,2021-01-27 00:00:00,2021-01-28 00:00:00
524824742,"('giao_hang_thanh_cong',)",2021-01-28 16:42:17,"('124000',)",1,,,,,,,,,,,
460202701,"('canceled',)",2021-01-27 16:38:27,"('124000',)",1,139025,1,4708820232774,199000,199000,209000,209000,209000,209000,2021-01-27 00:00:00,2021-01-28 00:00:00
735153964,"('giao_hang_thanh_cong',)",2021-01-26 22:39:40,"('209000',)",1,,,,,,,,,,,
551552571,"('canceled',)",2021-01-26 22:39:40,"('209000',)",1,,,,,,,,,,,
832366179,"('giao_hang_thanh_cong',)",2021-01-28 09:59:54,"('134000',)",1,,,,,,,,,,,
243179901,"('giao_hang_thanh_cong',)",2021-01-27 23:04:53,"('134000',)",1,139025,1,7192479249844,214000,214000,219000,219000,219000,219000,2021-01-27 00:00:00,2021-01-28 00:00:00
298039469,"('giao_hang_thanh_cong',)",2021-01-28 14:50:50,"('219000',)",1,,,,,,,,,,,
230834711,"('giao_hang_thanh_cong',)",2021-01-27 15:05:56,"('214000',)",1,139025,1,6519528130730,214000,214000,219000,219000,219000,219000,2021-01-27 00:00:00,2021-01-28 00:00:00
269947775,"('giao_hang_thanh_cong',)",2021-01-27 01:21:32,"('214000',)",1,139025,1,9947397512840,214000,214000,219000,219000,219000,219000,2021-01-27 00:00:00,2021-01-28 00:00:00
230834711,"('giao_hang_thanh_cong',)",2021-01-27 15:05:56,"('214000',)",1,139025,1,1564607526046,214000,214000,219000,219000,219000,219000,2021-01-27 00:00:00,2021-01-28 00:00:00
371902307,"('giao_hang_thanh_cong',)",2021-01-28 11:24:10,"('219000',)",1,,,,,,,,,,,
270085505,"('giao_hang_thanh_cong',)",2021-01-27 11:57:49,"('134000',)",1,139025,1,7335406474418,214000,214000,219000,219000,219000,219000,2021-01-27 00:00:00,2021-01-28 00:00:00
395978735,"('giao_hang_thanh_cong',)",2021-01-27 01:53:42,"('214000',)",1,139025,1,8578638734014,214000,214000,134000,134000,219000,219000,2021-01-27 00:00:00,2021-01-28 00:00:00
866461715,"('giao_hang_thanh_cong',)",2021-01-27 16:08:54,"('214000',)",1,139025,1,3741048027860,214000,214000,219000,219000,219000,219000,2021-01-27 00:00:00,2021-01-28 00:00:00
632955541,"('canceled',)",2021-01-27 11:48:28,"('299000',)",1,67471,1,3446080086584,485000,542000,299000,299000,782000,782000,2021-01-27 00:00:00,2021-01-28 23:59:59
208933483,"('giao_hang_thanh_cong',)",2021-01-27 07:14:58,"('409000',)",1,48574,1,4809799325747,449000,409000,469000,469000,469000,469000,2021-01-27 00:00:00,2021-01-27 23:59:59
749345883,"('giao_hang_thanh_cong',)",2021-01-28 09:01:05,"('399000',)",1,19595,1,3179332990536,399000,399000,499000,499000,499000,499000,2021-01-26 00:00:00,2021-02-12 23:59:59
749345883,"('giao_hang_thanh_cong',)",2021-01-28 09:01:05,"('399000',)",1,19595,1,4309159884513,399000,399000,499000,499000,499000,499000,2021-01-26 00:00:00,2021-02-12 23:59:59
628690308,"('giao_hang_thanh_cong',)",2021-01-27 17:50:07,"('216000',)",3,48574,1,6202391033238,216000,179000,216000,216000,229000,229000,2021-01-27 00:00:00,2021-01-27 23:59:59
